kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,amount
"238010","032","03212","523123","03212WA","2378","EBA","2","A","0","00000001","1753","2",50250000
"238010","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","1753","2",13200000
"239260","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","1753","2",1153970000
"238010","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","1753","2",43800000
"238010","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","1753","2",748481000
"238010","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1753","2",173400000
"239260","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","1753","2",688729000
"238010","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","1753","2",925492000
"239260","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","1753","2",208950000
"238010","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","1753","2",3000000
"238010","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","1753","2",270726000
"238010","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1753","2",144000
"239260","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","1753","2",18950526000
"238010","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1753","2",165046000
"238010","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1753","2",535456000
"403833","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","3102","2",12600000
"403833","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","3102","2",303144000
"403833","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3102","2",122584000
"403833","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","3102","2",81800000
"403833","032","03212","521219","03212WA","2378","EBC","2","A","0","00000001","3102","2",2500000
"403833","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","3102","2",1500000
"403833","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","3102","2",14000
"427551","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0601","2",3951333000
"427551","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0601","2",13796000
"427551","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0601","2",121425000
"427551","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0601","2",221100000
"427551","032","03212","532111","03212DL","2376","RAA","2","D","0","00000001","0601","2",15000000
"427573","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0805","2",26500000
"427573","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0805","2",111408000
"427573","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0805","2",517809000
"403817","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0855","2",34444000
"403817","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0855","2",112830000
"427573","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0805","2",16360000
"427573","032","03212","511152","03212WA","2378","EBA","2","A","0","00000001","0805","2",316592000
"427573","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0805","2",308675000
"403817","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0855","2",44055000
"403817","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0855","2",97100000
"403823","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","1151","2",340032000
"403823","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","1151","2",125216000
"403823","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1151","2",16902000000
"403823","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","1151","2",1220000
"403823","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1151","2",132140000
"403823","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1151","2",397902000
"403823","032","03212","523119","03212WA","2378","EBA","2","A","0","00000001","1151","2",104552000
"652009","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1206","2",574000
"652009","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","1206","2",302920000
"652009","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1206","2",56000
"652009","032","03212","523131","03212WA","2378","EBA","2","A","0","00000001","1206","2",120000000
"652009","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","1206","2",1470000
"652009","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","1206","2",766584000
"652009","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1206","2",207142000
"652009","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","1206","2",200520000
"652009","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1206","2",2873948000
"403832","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0211","2",101002000
"403832","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0211","2",102544000
"403824","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0210","2",104580000
"403824","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0210","2",59396000
"403824","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0210","2",39259000
"403832","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0211","2",900000
"653526","032","03212","522151","03212WA","4345","EBC","2","D","0","00000001","0211","2",92800000
"653526","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0211","2",11600000
"403832","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0211","2",1080000
"653526","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0211","2",48000000
"653526","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0211","2",598001000
"403824","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0210","2",14000
"403832","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0211","2",1003410000
"403824","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0210","2",51220000
"653526","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0211","2",16500000
"653526","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0211","2",2041737000
"653526","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0211","2",281000000
"403832","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","0211","2",3400000
"403832","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","0211","2",200000000
"403829","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0252","2",14080000
"403830","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0258","2",483450000
"403830","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0258","2",164992000
"403830","032","03212","523133","03212WA","2378","EBA","2","A","0","00000001","0258","2",140000000
"403829","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0252","2",210000
"403830","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0258","2",215952000
"403829","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","0252","2",660511000
"403829","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0252","2",8160000
"403829","032","03212","522113","03212WA","2378","EBA","2","A","0","00000001","0252","2",24000000
"403830","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","0258","2",1450000
"403830","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0258","2",2000
"403829","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0252","2",227176000
"403830","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","0258","2",1640000
"403830","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0258","2",4000000
"403879","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0222","2",50431000
"403879","032","03212","522191","03212DL","2376","ABW","2","A","0","00000001","0222","2",25516000
"403879","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0222","2",135000000
"403879","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0222","2",8160000
"403879","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0222","2",2443662000
"403879","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0222","2",39307000
"403834","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0401","2",36000000
"403834","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0401","2",119842000
"403834","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0401","2",10400000
"403834","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0401","2",69336000
"403834","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0401","2",309701000
"403834","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0401","2",65244000
"403834","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0401","2",150000000
"403834","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0401","2",63624000
"403826","032","03212","523199","03212WA","2378","EBA","2","A","0","00000001","2251","2",14800000
"403826","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2251","2",2400000
"403826","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","2251","2",5596000
"403826","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","2251","2",8160000
"403826","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2251","2",108000000
"403826","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2251","2",1500000
"403826","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","2251","2",6000000
"403838","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","2451","2",52000000
"403838","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2451","2",3600000
"403838","032","03212","524113","03212DL","2376","ABW","2","A","0","00000001","2451","2",5400000
"403838","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2451","2",1550555000
"403838","032","03212","521131","03212DL","2376","SAC","2","A","0","00000001","2451","2",156386000
"403838","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","2451","2",15013000
"427582","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","1312","2",750000
"427582","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1312","2",5400000
"427582","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1312","2",74549000
"403839","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1905","2",104292000
"403839","032","03212","524113","03212DL","2376","QDD","2","A","0","00000001","1905","2",15600000
"403839","032","03212","524113","03212DL","2376","ABW","2","A","0","00000001","1905","2",4050000
"403839","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","1905","2",24443000
"427618","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","2151","2",5022000
"238755","032","03212","522151","03212DL","2375","SCC","2","D","0","00000001","2151","2",88455000
"427618","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","2151","2",126768000
"238755","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","2151","2",192000000
"427618","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","2151","2",15000000
"238755","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","2151","2",7200000
"238755","032","03212","522191","03212DL","2375","DCC","2","A","0","00000001","2151","2",9000000
"427618","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","2151","2",1091956000
"238755","032","03212","521211","03212DL","2375","SCC","2","A","0","00000001","2151","2",1047049000
"238755","032","03212","521211","03212DL","2375","SCC","2","D","0","00000001","2151","2",158285000
"238755","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","2151","2",183330000
"427630","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","3351","2",68531000
"634146","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","3351","2",5381000
"634146","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","3351","2",146976000
"634146","032","03212","523121","03212DL","2376","SAC","2","A","0","00000001","3351","2",353150000
"427630","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","3351","2",51600000
"634146","032","03212","522151","03212DL","2376","ABW","2","A","0","00000001","3351","2",3900000
"634146","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","3351","2",2601310000
"634146","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","3351","2",108260000
"634146","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","3351","2",12743000
"634146","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","3351","2",349240000
"427630","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","3351","2",20007000
"634146","032","03212","521219","03212DL","2376","ABW","2","A","0","00000001","3351","2",163571000
"427630","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3351","2",23943000
"427630","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","3351","2",119000
"427630","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","3351","2",570000
"427630","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","3351","2",2442000
"634146","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","3351","2",6000000
"427630","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","3351","2",379000000
"427630","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","3351","2",510000
"634146","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","3351","2",240000000
"403837","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0209","2",139524000
"403837","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0209","2",523506000
"403837","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0209","2",155559000
"403837","032","03212","521211","03212DL","2376","ABW","2","A","0","00000001","0209","2",58250000
"403837","032","03212","522141","03212DL","2376","SAC","2","A","0","00000001","0209","2",80460000
"403837","032","03212","511153","03212WA","2378","EBA","2","A","0","00000001","0209","2",799016000
"403837","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0209","2",531110000
"403837","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0209","2",33910000
"238762","032","03212","521131","03212WA","2378","EBA","2","A","0","00000001","0511","2",21265000
"238762","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0511","2",25800000
"238762","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0511","2",723995000
"238762","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0511","2",194521000
"238762","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0511","2",58578000
"238762","032","03212","522151","03212DL","2375","SCC","2","A","0","00000001","0511","2",110800000
"238762","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0511","2",140100000
"238762","032","03212","524119","03212DL","2375","ABW","2","A","0","00000001","0511","2",22100000
"352595","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","2007","2",2100000
"403820","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","2007","2",13888000
"403820","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2007","2",418169000
"352595","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2007","2",8950000
"352595","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","2007","2",7000000
"352595","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","2007","2",1500000
"239188","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","0354","2",56150000
"237373","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0354","2",499650000
"237373","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0354","2",219745000
"239188","032","03212","524113","03212DL","2375","QDD","2","A","0","00000001","0354","2",5000000
"239188","032","03212","521119","03212DL","2375","SCC","2","A","0","00000001","0354","2",13448000
"237373","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0354","2",68470000
"239188","032","03212","525112","03212DL","2375","SCC","2","F","0","00000001","0354","2",4263318000
"239188","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0354","2",1392081000
"237373","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0354","2",3872891000
"239188","032","03212","525115","03212DL","2375","DCC","2","F","0","00000001","0354","2",157949000
"239188","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","0354","2",643000000
"239188","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","0354","2",2327600000
"403875","032","03212","524113","03212WA","2378","EBD","2","A","0","00000001","0953","2",7050000
"403875","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0953","2",8160000
"403875","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0953","2",48075000
"403875","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0953","2",28823000
"403875","032","03212","521241","03212WA","2378","EBA","2","A","0","00000001","0953","2",380000
"403875","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0953","2",33758000
"238741","032","03212","521211","03212DL","2375","ABW","2","A","0","00000001","0751","2",60860000
"238741","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0751","2",221000
"238741","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0751","2",2636914000
"238741","032","03212","522141","03212DL","2375","QDD","2","A","0","00000001","0751","2",36340000
"238741","032","03212","521219","03212DL","2375","DCC","2","A","0","00000001","0751","2",9000000
"238741","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0751","2",12000000
"403827","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","2201","2",304658000
"440013","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2202","2",33098000
"403827","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","2201","2",273490000
"403827","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","2201","2",393500000
"440013","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2202","2",104647000
"403827","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2201","2",11000000
"403827","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","2201","2",97000000
"403827","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","2201","2",434030000
"440013","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","2202","2",18357000
"440013","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","2202","2",90000000
"403827","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","2201","2",5931140000
"403827","032","03212","522151","03212DL","2375","QDD","2","A","0","00000001","2201","2",46000000
"440013","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2202","2",97000
"403827","032","03212","521253","03212WA","2378","EBA","2","A","0","00000001","2201","2",99900000
"440013","032","03212","533111","03212DL","2376","RBJ","2","A","0","00000001","2202","2",165601000
"440013","032","03212","521211","03212DL","2376","QDD","2","A","0","00000001","2202","2",53500000
"403827","032","03212","521113","03212WA","2378","EBA","2","A","0","00000001","2201","2",63360000
"403827","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","2201","2",2902968000
"403827","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","2201","2",19600000
"403828","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1907","2",22709436000
"403828","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","1907","2",39442000
"403828","032","03212","522151","03212DL","2375","BDJ","2","A","0","00000001","1907","2",62720000
"403828","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","1907","2",263000000
"403828","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1907","2",203172000
"403828","032","03212","522191","03212WA","2378","EBC","2","A","0","00000001","1907","2",12550000
"403828","032","03212","521252","03212WA","2378","EBA","2","A","0","00000001","1907","2",285549000
"403828","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","1907","2",3212420000
"403828","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","1907","2",45580000
"403828","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","1907","2",1551600000
"622035","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0503","2",365000
"622035","032","03212","537113","03212DL","2376","RBJ","2","F","0","00000001","0503","2",1854439000
"622035","032","03212","525112","03212DL","2376","SAC","2","F","0","00000001","0503","2",1469980000
"622035","032","03212","521811","03212DL","2376","ABW","2","A","0","00000001","0503","2",3000000
"622035","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0503","2",128172000
"622035","032","03212","521114","03212WA","2378","EBA","2","A","0","00000001","0503","2",732000
"622035","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0503","2",3600000
"626402","032","03212","524119","03212DL","2375","AFA","1","A","0","00000001","0151","2",499517000
"403836","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0152","2",50840000
"403836","032","03212","524119","03212WA","2378","EBC","2","A","0","00000001","0152","2",4173000
"403836","032","03212","521213","03212WA","2378","EBA","2","A","0","00000001","0152","2",53580000
"403836","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0152","2",15000
"403836","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","0152","2",114052000
"403836","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0152","2",1512803000
"403835","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0151","2",50401000
"403835","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0151","2",940751000
"403835","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0151","2",238040000
"403835","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0151","2",3323680000
"626402","032","03212","512411","03212WA","2378","EBA","1","A","0","00000001","0151","2",10814592000
"626402","032","03212","521219","03212WA","4345","EBC","1","A","0","00000001","0151","2",7101284000
"403836","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","0152","2",18000000
"626402","032","03212","522119","03212WA","2378","EBA","1","A","0","00000001","0151","2",567000000
"626402","032","03212","511622","03212WA","2378","EBA","1","A","0","00000001","0151","2",720000
"403836","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0152","2",465300000
"403836","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0152","2",33679000
"403821","032","03212","511124","03212WA","2378","EBA","1","A","0","00000001","0152","2",640826000
"403822","032","03212","523191","03212WA","2378","EBA","2","A","0","00000001","0152","2",20000000
"427511","032","03212","534151","03212DL","2376","RBJ","2","A","0","00000001","0154","2",385000000
"403836","032","03212","521211","03212WA","2378","EBC","2","A","0","00000001","0152","2",2798000
"403835","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0151","2",42000
"626402","032","03212","524113","03212WA","2378","EBA","1","A","0","00000001","0151","2",66090000
"626402","032","03212","511126","03212WA","2378","EBA","1","A","0","00000001","0151","2",431206000
"626402","032","03212","521115","03212WA","2378","EBA","1","A","0","00000001","0151","2",381064000
"427511","032","03212","521113","03212DL","2376","SAC","2","A","0","00000001","0154","2",121131000
"427511","032","03212","521241","03212DL","2376","SAC","2","A","0","00000001","0154","2",103351000
"427511","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0154","2",7500000
"427511","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0154","2",590874000
"427511","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0154","2",6747267000
"403835","032","03212","524111","03212WA","2378","EBC","2","A","0","00000001","0151","2",67600000
"403835","032","03212","521811","03212WA","2378","EBC","2","A","0","00000001","0151","2",9000000
"626402","032","03212","521211","03212WA","2378","EBD","1","A","0","00000001","0151","2",2269053000
"403836","032","03212","522151","03212DL","2375","AFA","2","A","0","00000001","0152","2",144000000
"403821","032","03212","522141","03212WA","2378","EBA","1","A","0","00000001","0152","2",165357000
"427511","032","03212","512212","03212WA","2378","EBA","2","A","0","00000001","0154","2",6588000
"427511","032","03212","522151","03212WA","2378","EBD","2","A","0","00000001","0154","2",5800000
"403822","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0152","2",1380575000
"427511","032","03212","521211","03212WA","2378","EBA","2","A","0","00000001","0154","2",42083000
"403822","032","03212","511611","03212WA","2378","EBA","2","A","0","00000001","0152","2",6124000
"403822","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0152","2",80120000
"403821","032","03212","522113","03212WA","2378","EBA","1","A","0","00000001","0152","2",7800000
"239260","032","03212","521219","03212DL","2375","SCC","2","A","0","00000001","1753","2",19212000
"239260","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","1753","2",251010000
"239260","032","03212","521211","03212DL","2375","ABW","2","A","0","00000001","1753","2",90736000
"238010","032","03212","524114","03212DL","2376","QDD","2","A","0","00000001","1753","2",6000000
"238010","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","1753","2",7560000
"239260","032","03212","522151","03212DL","2375","DCC","2","A","0","00000001","1753","2",9000000
"238010","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1753","2",208128000
"239260","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1753","2",96000000
"239260","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1753","2",183336000
"238010","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1753","2",370950000
"239260","032","03212","522191","03212DL","2375","QDD","2","A","0","00000001","1753","2",34000000
"239260","032","03212","522191","03212DL","2375","DCC","2","A","0","00000001","1753","2",9990000
"238010","032","03212","521219","03212DL","2376","ABW","2","A","0","00000001","1753","2",143000000
"239260","032","03212","524111","03212DL","2375","QDD","2","A","0","00000001","1753","2",456118000
"238010","032","03212","521832","03212DL","2376","SAC","2","A","0","00000001","1753","2",198000000
"239260","032","03212","524119","03212WA","2378","EBA","2","A","0","00000001","1753","2",41400000
"403833","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","3102","2",3000000
"403833","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","3102","2",898283000
"403833","032","03212","523132","03212WA","2378","EBA","2","A","0","00000001","3102","2",19200000
"403833","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","3102","2",200000
"403833","032","03212","522151","03212WA","2378","EBC","2","A","0","00000001","3102","2",900000
"403833","032","03212","521119","03212WA","2378","EBA","2","A","0","00000001","3102","2",60682000
"427551","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0601","2",249346000
"427551","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0601","2",7560000
"427551","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0601","2",278983000
"427551","032","03212","523129","03212WA","2378","EBA","2","A","0","00000001","0601","2",38600000
"427551","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","0601","2",256300000
"427551","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0601","2",131000000
"427551","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0601","2",3240000
"427551","032","03212","521213","03212DL","2376","SAC","2","A","0","00000001","0601","2",17290000
"427551","032","03212","521211","03212WA","2378","EBD","2","A","0","00000001","0601","2",4500000
"403817","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0855","2",203306000
"403817","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0855","2",81970000
"427573","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0805","2",438000
"427573","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0805","2",225621000
"427573","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0805","2",174103000
"427573","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","0805","2",5000000
"427573","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0805","2",2570480000
"427573","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0805","2",2683292000
"403817","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0855","2",895312000
"427573","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0805","2",3240000
"403817","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0855","2",39271000
"403817","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","0855","2",9000000
"403817","032","03212","522141","03212WA","2378","EBA","2","A","0","00000001","0855","2",71160000
"403823","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1151","2",1977628000
"403823","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1151","2",1169198000
"403823","032","03212","521811","03212WA","2378","EBD","2","A","0","00000001","1151","2",9750000
